Epoch: 00, Loss: 0.3457, ValLoss: 0.3438 
Epoch: 01, Loss: 0.3347, ValLoss: 0.3322 
Epoch: 02, Loss: 0.3215, ValLoss: 0.3215 
Epoch: 03, Loss: 0.3080, ValLoss: 0.3199 
Epoch: 04, Loss: 0.2945, ValLoss: 0.3318 
Epoch: 05, Loss: 0.2845, ValLoss: 0.3078 
Epoch: 06, Loss: 0.2786, ValLoss: 0.2990 
Epoch: 07, Loss: 0.2698, ValLoss: 0.3093 
Epoch: 08, Loss: 0.2694, ValLoss: 0.3003 
Epoch: 09, Loss: 0.2635, ValLoss: 0.2929 
Epoch: 10, Loss: 0.2615, ValLoss: 0.3126 
Epoch: 11, Loss: 0.2535, ValLoss: 0.3012 
Epoch: 12, Loss: 0.2525, ValLoss: 0.2839 
Epoch: 13, Loss: 0.2515, ValLoss: 0.3474 
Epoch: 14, Loss: 0.2470, ValLoss: 0.2766 
Epoch: 15, Loss: 0.2458, ValLoss: 0.2907 
Epoch: 16, Loss: 0.2436, ValLoss: 0.2818 
Epoch: 17, Loss: 0.2372, ValLoss: 0.2816 
Epoch: 18, Loss: 0.2321, ValLoss: 0.2821 
Epoch: 19, Loss: 0.2271, ValLoss: 0.2590 
Epoch: 20, Loss: 0.2270, ValLoss: 0.2608 
Epoch: 21, Loss: 0.2242, ValLoss: 0.2572 
Epoch: 22, Loss: 0.2230, ValLoss: 0.2435 
Epoch: 23, Loss: 0.2184, ValLoss: 0.2527 
Epoch: 24, Loss: 0.2146, ValLoss: 0.2421 
Epoch: 25, Loss: 0.2123, ValLoss: 0.2639 
Epoch: 26, Loss: 0.2107, ValLoss: 0.2474 
Epoch: 27, Loss: 0.2082, ValLoss: 0.2402 
Epoch: 28, Loss: 0.2047, ValLoss: 0.2598 
Epoch: 29, Loss: 0.2036, ValLoss: 0.2408 
Epoch: 30, Loss: 0.2051, ValLoss: 0.2420 
Epoch: 31, Loss: 0.1970, ValLoss: 0.2571 
Epoch: 32, Loss: 0.1920, ValLoss: 0.2726 
Epoch: 33, Loss: 0.1888, ValLoss: 0.2382 
Epoch: 34, Loss: 0.1891, ValLoss: 0.2426 
Epoch: 35, Loss: 0.1834, ValLoss: 0.2536 
Epoch: 36, Loss: 0.1817, ValLoss: 0.2622 
Epoch: 37, Loss: 0.1790, ValLoss: 0.2762 
Epoch: 38, Loss: 0.1752, ValLoss: 0.2140 
Epoch: 39, Loss: 0.1714, ValLoss: 0.2599 
Epoch: 40, Loss: 0.1781, ValLoss: 0.2388 
Epoch: 41, Loss: 0.1733, ValLoss: 0.2172 
Epoch: 42, Loss: 0.1708, ValLoss: 0.2265 
Epoch: 43, Loss: 0.1695, ValLoss: 0.2332 
Epoch: 44, Loss: 0.1572, ValLoss: 0.2128 
Epoch: 45, Loss: 0.1613, ValLoss: 0.2166 
Epoch: 46, Loss: 0.1575, ValLoss: 0.2113 
Epoch: 47, Loss: 0.1576, ValLoss: 0.2105 
Epoch: 48, Loss: 0.1580, ValLoss: 0.2095 
Epoch: 49, Loss: 0.1567, ValLoss: 0.2304 
Epoch: 50, Loss: 0.1564, ValLoss: 0.1982 
Epoch: 51, Loss: 0.1556, ValLoss: 0.1971 
Epoch: 52, Loss: 0.1502, ValLoss: 0.2001 
Epoch: 53, Loss: 0.1484, ValLoss: 0.1989 
Epoch: 54, Loss: 0.1449, ValLoss: 0.2005 
Epoch: 55, Loss: 0.1450, ValLoss: 0.1764 
Epoch: 56, Loss: 0.1439, ValLoss: 0.1858 
Epoch: 57, Loss: 0.1445, ValLoss: 0.1846 
Epoch: 58, Loss: 0.1411, ValLoss: 0.1882 
Epoch: 59, Loss: 0.1382, ValLoss: 0.1999 
Epoch: 60, Loss: 0.1403, ValLoss: 0.1664 
Epoch: 61, Loss: 0.1358, ValLoss: 0.1911 
Epoch: 62, Loss: 0.1367, ValLoss: 0.1857 
Epoch: 63, Loss: 0.1350, ValLoss: 0.1947 
Epoch: 64, Loss: 0.1318, ValLoss: 0.1794 
Epoch: 65, Loss: 0.1366, ValLoss: 0.1801 
Epoch: 66, Loss: 0.1285, ValLoss: 0.1846 
Epoch: 67, Loss: 0.1301, ValLoss: 0.1808 
Epoch: 68, Loss: 0.1279, ValLoss: 0.1860 
Epoch: 69, Loss: 0.1273, ValLoss: 0.1715 
Epoch: 70, Loss: 0.1247, ValLoss: 0.1800 
Epoch: 71, Loss: 0.1274, ValLoss: 0.1938 
Epoch: 72, Loss: 0.1285, ValLoss: 0.1753 
Epoch: 73, Loss: 0.1258, ValLoss: 0.1763 
Epoch: 74, Loss: 0.1209, ValLoss: 0.1753 
Epoch: 75, Loss: 0.1218, ValLoss: 0.1739 
Epoch: 76, Loss: 0.1177, ValLoss: 0.1665 
Epoch: 77, Loss: 0.1181, ValLoss: 0.1650 
Epoch: 78, Loss: 0.1179, ValLoss: 0.1748 
Epoch: 79, Loss: 0.1215, ValLoss: 0.1785 
Epoch: 80, Loss: 0.1162, ValLoss: 0.1747 
Epoch: 81, Loss: 0.1165, ValLoss: 0.1746 
Epoch: 82, Loss: 0.1143, ValLoss: 0.1656 
Epoch: 83, Loss: 0.1155, ValLoss: 0.1680 
Epoch: 84, Loss: 0.1108, ValLoss: 0.1622 
Epoch: 85, Loss: 0.1135, ValLoss: 0.1499 
Epoch: 86, Loss: 0.1161, ValLoss: 0.1811 
Epoch: 87, Loss: 0.1095, ValLoss: 0.1854 
Epoch: 88, Loss: 0.1127, ValLoss: 0.1617 
Epoch: 89, Loss: 0.1111, ValLoss: 0.1580 
Epoch: 90, Loss: 0.1081, ValLoss: 0.1586 
Epoch: 91, Loss: 0.1071, ValLoss: 0.1855 
Epoch: 92, Loss: 0.1064, ValLoss: 0.1696 
Epoch: 93, Loss: 0.1066, ValLoss: 0.1761 
Epoch: 94, Loss: 0.1068, ValLoss: 0.1770 
Epoch: 95, Loss: 0.1057, ValLoss: 0.1663 
Epoch: 96, Loss: 0.1080, ValLoss: 0.1630 
Epoch: 97, Loss: 0.1017, ValLoss: 0.1679 
Epoch: 98, Loss: 0.1044, ValLoss: 0.1561 
Epoch: 99, Loss: 0.1048, ValLoss: 0.1650 
Epoch: 100, Loss: 0.1022, ValLoss: 0.1632 
Epoch: 101, Loss: 0.1002, ValLoss: 0.1558 
Epoch: 102, Loss: 0.0979, ValLoss: 0.1627 
Epoch: 103, Loss: 0.0962, ValLoss: 0.1745 
Epoch: 104, Loss: 0.0955, ValLoss: 0.1691 
Epoch: 105, Loss: 0.0942, ValLoss: 0.1751 
Epoch: 106, Loss: 0.0945, ValLoss: 0.1584 
Epoch: 107, Loss: 0.0939, ValLoss: 0.1654 
Epoch: 108, Loss: 0.0940, ValLoss: 0.1687 
Epoch: 109, Loss: 0.0930, ValLoss: 0.1682 
Epoch: 110, Loss: 0.0914, ValLoss: 0.1495 
Early stopping triggered at epoch 110. Best smoothed_val_loss=0.1594 at epoch 90.
AUPR: 0.937 
AUROC: 0.943 
